e,fdir,fsr,sp,ssrd,t2m,tp,u10,u100,v10,v100
-1.77522e-05,0.0,0.5906073451,100800.71875,0.0,281.4065551758,0.0,-1.001159668,-2.2921905518,-3.0468139648,-5.7548065186
-1.59901e-05,0.0,0.5924586058,100814.953125,0.0,281.0357055664,0.0,-1.5436553955,-3.3096618652,-2.8268280029,-5.3323669434
-1.49058e-05,0.0,0.5924830437,100807.28125,0.0,280.9099731445,2.38419e-05,-1.0626220703,-2.8151092529,-2.5154876709,-4.622177124
-1.46937e-05,0.0,0.5920867324,100769.609375,0.0,280.7109375,0.0001535416,-0.8598480225,-2.3220977783,-2.7299346924,-4.8848876953
-2.04933e-05,0.0,0.5918120146,100749.125,0.0,280.3681335449,9.72748e-05,-0.8343200684,-2.3255310059,-2.8904724121,-5.1880493164
-1.98116e-05,0.0,0.5915908813,100726.78125,0.0,280.0980529785,1.62125e-05,-0.920791626,-2.4897766113,-2.6847076416,-4.9388580322
-1.46653e-05,0.0,0.5915056467,100729.609375,0.0,279.8876953125,6.6757e-06,-0.8486938477,-2.7115631104,-2.5166473389,-4.8485107422
-1.82916e-05,3840.0,0.5915785432,100734.296875,43392.0,279.949798584,1.81198e-05,-0.8113250732,-2.48487854,-2.5434265137,-4.5501708984
-2.46915e-05,0.0,0.5914019942,100736.703125,90880.0,280.1171875,4.62532e-05,-1.1611785889,-2.919342041,-2.5283660889,-4.2279205322
-7.96781e-05,129024.0,0.5907424092,100763.4375,504512.0,280.8670654297,3.24249e-05,-1.6768951416,-2.9823608398,-2.4107513428,-3.5355834961
-0.000126174,255360.0,0.5895248652,100743.828125,895680.0,281.8792724609,2.28882e-05,-3.0372924805,-4.2592010498,-2.5675354004,-3.5886535645
-0.0001544952,492224.0,0.5884511471,100782.6328125,1230080.0,282.7125244141,3.8147e-06,-3.9376678467,-5.4844818115,-2.1020355225,-2.9347686768
-0.0001427911,510144.0,0.5876976848,100771.1875,1212544.0,284.1082763672,1.85966e-05,-3.3633422852,-4.678237915,-1.2132873535,-1.5608825684
-8.82782e-05,105856.0,0.58749789,100808.28125,624704.0,283.780456543,0.0001320839,-3.6498718262,-5.0713043213,-1.309463501,-1.829208374
-6.15327e-05,0.0,0.5877511501,100845.609375,348608.0,283.6619262695,5.10216e-05,-3.8768920898,-5.5559234619,-1.7559661865,-2.5142211914
-4.98993e-05,0.0,0.5879504085,100793.7734375,288704.0,283.8228759766,6.24657e-05,-3.5414276123,-5.1360321045,-1.5723114014,-2.1943817139
-6.19225e-05,0.0,0.5878219008,100800.921875,396416.0,284.1611328125,0.0001020432,-3.1571502686,-4.4911956787,-1.2516326904,-1.6883850098
-6.952e-05,19840.0,0.5879092216,100782.578125,439104.0,284.6739501953,0.0001735687,-2.108505249,-3.3083343506,-1.3113250732,-1.9099884033
-4.93417e-05,14144.0,0.5882483721,100754.34375,256832.0,284.6775512695,0.0001173019,-1.7778778076,-3.3451690674,-1.3242950439,-1.9885406494
-3.02878e-05,0.0,0.5882158875,100755.703125,208384.0,284.6475219727,2.86102e-05,-1.5131378174,-3.3251800537,-1.1821899414,-1.9012908936
-3.9774e-06,768.0,0.588177979,100748.703125,85632.0,284.2909240723,5.722e-06,-1.0135192871,-3.0635528564,-1.0640106201,-2.0083618164
-1.4212e-06,0.0,0.5881707668,100757.3125,1408.0,283.0918579102,0.0,-0.8034362793,-2.7739105225,-1.3736572266,-2.4312591553
-1.5649e-06,0.0,0.5881828666,100731.4609375,0.0,281.9949951172,9.537e-07,-0.5539703369,-2.3829345703,-1.9210510254,-3.3254089355
-2.44e-08,0.0,0.5882190466,100692.390625,0.0,282.2954101562,1.4305e-06,-0.5056610107,-2.3638153076,-2.3890991211,-4.5097198486
-2.6734e-06,0.0,0.5882205367,100692.4296875,0.0,281.8024291992,3.8147e-06,-0.6338500977,-2.1152191162,-2.0902709961,-4.4554443359
-6.0038e-06,0.0,0.5882458687,100663.734375,0.0,281.4150695801,9.537e-07,-0.7639312744,-2.3900909424,-2.1663208008,-4.3150634766
-6.3092e-06,0.0,0.5882692337,100634.6875,0.0,280.5148010254,0.0,-1.3424224854,-3.4311981201,-2.3226470947,-4.1798858643
-6.6212e-06,0.0,0.5882667899,100576.7421875,0.0,279.9318847656,0.0,-1.7663116455,-4.0988769531,-2.1644134521,-3.8089599609
-5.3975e-06,0.0,0.5882458687,100516.015625,0.0,279.4315795898,0.0,-1.7411651611,-4.0420227051,-1.953918457,-3.4964904785
-6.8145e-06,0.0,0.5882658958,100496.1875,0.0,279.2720947266,0.0,-1.5993499756,-4.2042236328,-1.7436218262,-3.30128479
-7.8061e-06,0.0,0.588258028,100464.203125,0.0,279.241027832,0.0,-1.7777709961,-4.4187316895,-1.6125488281,-2.958404541
-1.64176e-05,39936.0,0.5882119536,100464.9140625,97920.0,279.4943847656,0.0,-1.8266601562,-4.2339782715,-1.7155914307,-2.7321166992
-3.30997e-05,119808.0,0.5880743861,100448.5625,339968.0,280.4973754883,0.0,-2.1903076172,-4.4635467529,-2.1292114258,-3.1760101318
-5.80924e-05,382656.0,0.5878514647,100466.03125,707008.0,282.0589599609,1.09673e-05,-3.0766143799,-5.2618255615,-2.159866333,-3.0635681152
-0.0001046711,728640.0,0.5886021852,100441.65625,1160768.0,283.454284668,3.43323e-05,-4.4391784668,-6.4561920166,-1.7978820801,-2.4731445312
-0.0001158817,669056.0,0.5880773664,100448.25,1146752.0,284.6022033691,3.09944e-05,-5.1244812012,-7.3549346924,-0.7803039551,-1.111618042
-0.0001044953,246592.0,0.5901549459,100466.15625,891712.0,285.1986694336,4.24385e-05,-4.0175323486,-5.9008636475,-1.4682617188,-1.9024810791
-0.0001270948,167296.0,0.5889062881,100439.1640625,948416.0,285.4086303711,0.0002169609,-5.775970459,-8.0880889893,0.0029296875,-0.0497436523
-0.0001852948,588736.0,0.588342309,100448.921875,1322240.0,285.9198913574,0.0002446175,-5.7328186035,-8.2352905273,0.6289825439,0.9761199951
-0.000191807,556608.0,0.5877879262,100437.984375,1160192.0,286.3385009766,0.0002055168,-5.6459655762,-8.1773529053,0.3405151367,0.6311950684
-0.0001844582,543552.0,0.5874267817,100405.2109375,1076672.0,286.7869262695,7.05719e-05,-5.8166809082,-8.3867340088,0.3898773193,0.6181335449
-0.0001715133,628736.0,0.5872129798,100406.921875,1109312.0,287.0028686523,1.71661e-05,-5.4305114746,-7.8647003174,0.5473632812,0.8962554932
-0.0001345079,536448.0,0.5871037841,100383.0703125,896128.0,287.0148925781,9.537e-07,-4.813949585,-7.3793792725,-0.1828918457,-0.1327056885
-8.72994e-05,233472.0,0.5870555639,100403.984375,535744.0,286.6149291992,0.0,-4.4684753418,-7.4646148682,-0.5307922363,-0.5958557129
-3.97579e-05,44608.0,0.5870396495,100457.875,161152.0,285.6451721191,0.0,-4.44480896,-7.8296203613,-0.3146209717,-0.2462158203
-2.0372e-05,0.0,0.5870229602,100503.4453125,1728.0,284.8262939453,0.0,-4.3089141846,-7.7756652832,-0.0627593994,0.220993042
-1.84565e-05,0.0,0.5870069265,100523.609375,0.0,283.7510986328,0.0,-4.1325531006,-7.4676055908,-0.0799407959,0.2632751465
-1.69915e-05,0.0,0.5869884491,100543.84375,0.0,282.7039794922,0.0,-3.7330322266,-7.0289459229,-0.1830749512,0.1578674316
-1.32394e-05,0.0,0.5869881511,100581.28125,0.0,281.9552612305,0.0,-3.7796936035,-7.0800476074,0.4785461426,1.3874053955
-9.0967e-06,0.0,0.5869776607,100581.7421875,0.0,280.5720214844,0.0,-3.3945770264,-6.9390106201,0.1649780273,1.1896972656
-6.3197e-06,0.0,0.5869724154,100572.8125,0.0,279.4171142578,0.0,-3.1830749512,-6.9481048584,-0.2972717285,0.556930542
-5.1013e-06,0.0,0.5869742036,100555.6953125,0.0,278.3008117676,0.0,-3.2249450684,-7.1419830322,-0.7416229248,-0.1713104248
-4.2748e-06,0.0,0.5869773626,100568.515625,0.0,277.7046813965,0.0,-3.0699005127,-7.0578918457,-0.9895782471,-0.7855682373
-3.9961e-06,0.0,0.5869814157,100575.1953125,0.0,277.3367004395,0.0,-2.9869232178,-6.9250183105,-1.0702056885,-1.1719512939
-3.5332e-06,0.0,0.5869870782,100577.625,256.0,276.7754821777,0.0,-2.9531707764,-6.8220825195,-1.153137207,-1.5124511719
-9.7626e-06,85120.0,0.5869804025,100591.28125,169536.0,277.526184082,0.0,-3.0064086914,-6.2828063965,-1.1649932861,-1.4852600098
-3.74597e-05,427776.0,0.5869746804,100592.703125,645760.0,280.3760070801,0.0,-2.7325744629,-5.1683654785,-0.9272918701,-1.1661529541
-9.05807e-05,920704.0,0.5869665146,100612.09375,1219328.0,283.1375732422,0.0,-2.6228790283,-3.7529144287,-0.9093780518,-1.1441802979
-0.0001534168,1414400.0,0.5869629383,100586.0625,1769280.0,285.2685546875,0.0,-2.8208770752,-3.8335266113,-1.0070953369,-1.2958984375
-0.0002155576,1846016.0,0.5869665146,100572.75,2239296.0,286.9300537109,0.0,-3.1976623535,-4.287399292,-0.8593597412,-1.141494751
-0.0002702198,2162432.0,0.586981535,100510.4375,2577984.0,288.0399475098,0.0,-3.8050537109,-5.0047912598,-0.5094451904,-0.63331604
-0.0002684058,1357696.0,0.5869931579,100453.0625,2188672.0,288.6714477539,0.0,-4.1244354248,-5.4792327881,-0.6805267334,-0.8622741699
-0.0002484431,760448.0,0.5869971514,100399.0390625,1735168.0,289.2919311523,0.0,-4.2510681152,-5.7023010254,-0.951171875,-1.2176513672
-0.000196313,56192.0,0.5869897604,100351.640625,1171520.0,289.5277709961,0.0,-4.0843658447,-5.5393829346,-0.9982452393,-1.2655792236
-0.0001654311,9536.0,0.5869853497,100294.234375,889408.0,289.7092285156,0.0,-3.9390106201,-5.3753356934,-1.0016174316,-1.2959442139
-0.0001539344,164224.0,0.5869811773,100236.375,848704.0,289.7463378906,0.0,-3.8307342529,-5.3275756836,-1.0768432617,-1.4195861816
-0.0001203646,163008.0,0.5869645476,100215.984375,643008.0,289.350402832,0.0,-3.3381500244,-5.0338287354,-1.3563537598,-1.9328308105
-8.38821e-05,142400.0,0.586956203,100214.75,409792.0,288.610168457,0.0,-2.575958252,-4.6251220703,-2.0507049561,-3.3021850586
-4.14916e-05,32960.0,0.586967051,100215.640625,131840.0,287.2795410156,0.0,-2.5987701416,-4.9784698486,-2.7213897705,-4.7052764893
-2.1226e-05,256.0,0.5869855881,100255.8671875,3904.0,285.6820678711,0.0,-3.0481719971,-5.7587280273,-3.1278381348,-5.3231964111
-1.94397e-05,0.0,0.5870049596,100244.9921875,0.0,284.4098510742,0.0,-3.5742492676,-6.6307525635,-3.2266082764,-5.299118042
-1.84726e-05,0.0,0.5870050192,100218.109375,0.0,283.5655517578,0.0,-3.7712860107,-7.1354217529,-2.9766693115,-4.9260406494
-1.67191e-05,0.0,0.586991787,100180.734375,0.0,282.6686401367,0.0,-3.8223876953,-7.2803649902,-2.3994598389,-4.0230407715
-1.41319e-05,0.0,0.5869812369,100156.484375,0.0,281.8203125,0.0,-3.5333404541,-6.9665374756,-2.2596740723,-3.8825683594
-1.19172e-05,0.0,0.5869798064,100158.046875,0.0,280.8678283691,0.0,-3.4694061279,-6.9361724854,-2.2865905762,-3.982635498
-1.18779e-05,0.0,0.5869815946,100085.578125,0.0,280.4720458984,0.0,-3.5723114014,-6.9851989746,-2.4033660889,-4.1089477539
-1.04283e-05,0.0,0.5869780183,100044.875,0.0,279.8258972168,0.0,-3.5076904297,-6.8462677002,-2.2948455811,-3.9253387451
-1.08629e-05,0.0,0.5869727135,100037.453125,0.0,279.8064575195,0.0,-3.3042449951,-6.708770752,-2.1446990967,-3.5970306396
-1.01898e-05,0.0,0.5869758725,99998.15625,576.0,279.325378418,0.0,-3.230178833,-6.6139221191,-2.4186859131,-3.9702453613
-1.65172e-05,45312.0,0.586966157,99980.25,123456.0,279.1826477051,0.0,-3.2511749268,-6.281036377,-2.4808349609,-3.8952331543
-3.79032e-05,268224.0,0.5869684815,100012.78125,475328.0,280.1968688965,0.0,-3.2629241943,-5.2135162354,-1.9661254883,-2.6430664062
-7.96716e-05,639488.0,0.5869800448,99994.4765625,983936.0,282.1429443359,0.0,-3.4373016357,-4.9697113037,-1.8863677979,-2.3349151611
-0.0001410197,1210816.0,0.5869895816,99911.96875,1637696.0,284.0903320312,0.0,-3.4300537109,-4.7953796387,-2.2810058594,-2.9522094727
-0.000207583,1810816.0,0.5869954228,99918.609375,2224896.0,286.0911254883,0.0,-3.5636291504,-4.8718261719,-2.1854553223,-2.794631958
-0.0002675406,2087296.0,0.5871953368,99921.34375,2568576.0,287.5122070312,0.0001535416,-4.8303375244,-6.5474853516,-2.1473846436,-2.8809814453
-0.0002885354,1591168.0,0.5873526931,99884.1484375,2270976.0,288.0279846191,0.0001049042,-5.202911377,-7.1533203125,-2.0814056396,-2.8792877197
-0.0002754193,1224192.0,0.5872192979,99854.34375,1985920.0,288.3222045898,4.00543e-05,-4.805557251,-6.6797180176,-2.4648132324,-3.3281402588
-0.0002463879,1011840.0,0.5872092247,99783.984375,1691776.0,288.8389892578,1.38283e-05,-4.4864044189,-6.4026947021,-3.0438232422,-4.1957550049
-0.0002060772,492672.0,0.5870898366,99776.203125,1272256.0,288.9554443359,9.5367e-06,-4.25050354,-6.1789245605,-3.2905426025,-4.6973571777
-0.0001702185,323584.0,0.5870296359,99775.0703125,925952.0,288.499786377,4.768e-07,-3.5245513916,-5.3622589111,-3.3555603027,-4.8790588379
-0.0001368001,260928.0,0.587017715,99759.3828125,731392.0,288.0061035156,9.0599e-06,-2.7566375732,-4.5754547119,-3.0496520996,-4.7939605713
-9.10342e-05,162944.0,0.586981833,99784.4453125,469056.0,286.6003417969,0.0,-1.9325408936,-3.7128143311,-3.0420379639,-4.9273834229
-4.0391e-05,28416.0,0.5869783163,99810.359375,121664.0,285.1856079102,3.52859e-05,-1.5379180908,-3.1521759033,-3.4809417725,-5.9079437256
-2.30656e-05,192.0,0.58697927,99885.921875,4544.0,284.0111999512,0.0002040863,-1.6880645752,-3.3510131836,-3.4006347656,-5.8745574951
-1.84518e-05,0.0,0.5870622396,99952.625,0.0,283.1824035645,4.48227e-05,-1.5855407715,-3.3234405518,-3.1485137939,-5.4786529541
-1.25926e-05,0.0,0.587297678,99987.90625,0.0,282.4427490234,3.52859e-05,-1.212890625,-2.9550170898,-3.381652832,-6.0016937256
-1.13684e-05,0.0,0.5910128355,100037.078125,0.0,281.978729248,1.28746e-05,-1.2713165283,-2.8076629639,-4.1684112549,-7.297164917
-1.10017e-05,0.0,0.5929376483,100060.421875,0.0,281.5959472656,7.1526e-06,-1.1925201416,-2.9890899658,-3.9477539062,-6.6638031006
-1.23729e-05,0.0,0.5929442644,100103.7109375,0.0,281.1173706055,5.05447e-05,-1.4927978516,-3.5384521484,-3.9241943359,-6.4021453857
-1.35666e-05,0.0,0.5928663611,100122.125,0.0,280.4735717773,0.0,-1.8054351807,-4.0201873779,-4.0364227295,-6.4552154541
-1.07749e-05,0.0,0.5927048326,100134.03125,0.0,279.5826721191,0.0,-1.806350708,-3.9716949463,-3.9071044922,-6.3619232178
-1.01787e-05,0.0,0.5924580693,100183.46875,0.0,278.7901611328,0.0,-1.7804870605,-3.8657836914,-3.7328033447,-6.1949462891
-9.309e-06,0.0,0.5921832919,100213.546875,1280.0,278.2870788574,0.0,-1.7690582275,-3.6626739502,-3.6894378662,-6.1879882812
-1.87254e-05,42560.0,0.591822207,100248.40625,157696.0,278.3624267578,0.0,-1.610168457,-3.4664001465,-3.3126068115,-5.8463592529
-4.752e-05,124160.0,0.5908746719,100313.28125,462336.0,278.9251098633,4.768e-07,-2.4548950195,-3.5001525879,-3.6399230957,-5.0830230713
-0.000127851,487424.0,0.5895460844,100393.84375,1003456.0,279.6110839844,4.768e-07,-1.9924163818,-2.7833251953,-3.4707183838,-4.7411651611
-0.00014845,491264.0,0.5882815719,100431.8125,1255232.0,280.7961120605,4.768e-07,-1.6893768311,-2.3416748047,-3.6796722412,-4.9311981201
-0.0001648008,562432.0,0.5875104666,100472.21875,1576256.0,282.0234375,0.0,-1.347442627,-1.8576660156,-3.818359375,-5.0699310303
-0.0001940131,894912.0,0.5871977806,100445.59375,1978432.0,283.1031799316,0.0,-0.6315155029,-0.759552002,-2.5906982422,-3.3038024902
-0.0001945738,738560.0,0.5870622993,100496.53125,1946752.0,284.1640625,0.0,-0.7270355225,-1.0074768066,-2.8698577881,-3.7303009033
-0.0001888683,614464.0,0.5870038271,100577.6875,1727936.0,285.1148376465,4.768e-07,-0.5853271484,-0.8282623291,-2.9630432129,-3.9084625244
-0.0001871742,493760.0,0.5869798064,100578.3125,1605568.0,285.6120605469,0.0,-0.6721343994,-0.9652709961,-3.0957336426,-4.1179504395
-0.0001643891,247744.0,0.5869716406,100595.265625,1269696.0,286.0507507324,0.0,-0.5859680176,-0.8662872314,-3.224105835,-4.3648223877
-0.0001305547,168960.0,0.5869637132,100602.46875,883264.0,286.1900939941,0.0,-0.7002258301,-1.0367431641,-3.0856781006,-4.2064056396
-0.0001049095,99200.0,0.5869595408,100629.9609375,631232.0,286.1089477539,0.0,-0.9419555664,-1.3534088135,-2.9228668213,-4.0514678955
-7.40257e-05,146368.0,0.5869542956,100672.78125,479680.0,285.5352783203,0.0,-1.4022979736,-2.2261657715,-2.5224914551,-3.9237823486
-3.32573e-05,64128.0,0.5869566202,100715.3828125,200000.0,284.2683105469,0.0,-1.934753418,-3.4385375977,-2.3899078369,-4.1015472412
-9.6667e-06,256.0,0.5869529247,100788.921875,6848.0,282.3365478516,0.0,-1.7216949463,-3.7475280762,-1.9460449219,-3.8553924561
-6.0811e-06,0.0,0.5869509578,100850.9453125,0.0,280.8302001953,0.0,-1.2938537598,-3.2870330811,-1.456451416,-3.2515258789
-3.59e-06,0.0,0.5869567394,100890.21875,0.0,279.3495178223,0.0,-1.0314025879,-2.9096221924,-1.2110748291,-2.7769622803
-1.9746e-06,0.0,0.5869576335,100928.828125,0.0,277.7702331543,0.0,-1.1834259033,-3.2651977539,-1.1981658936,-2.317199707
-1.302e-06,0.0,0.5869603753,100932.3203125,0.0,276.9158325195,0.0,-1.3373718262,-3.5428771973,-1.039352417,-2.0783538818
-1.135e-06,0.0,0.5869663358,100915.0625,0.0,276.2282714844,0.0,-1.7485656738,-4.4002532959,-0.9556274414,-1.6933746338
-1.1325e-06,0.0,0.586971283,100939.5,0.0,275.6063842773,0.0,-1.6808319092,-4.5936737061,-0.5296325684,-0.8821411133
-8.028e-07,0.0,0.5869806409,100953.40625,0.0,274.9386291504,0.0,-1.7626342773,-4.1667327881,-0.4080047607,-0.1518707275
-5.141e-07,0.0,0.5869931579,100962.6875,0.0,274.612121582,0.0,-1.883026123,-3.6594390869,-0.9124450684,-0.032623291
-8.03e-08,128.0,0.5870145559,100989.234375,2240.0,273.9434814453,0.0,-1.4962310791,-3.6135864258,-0.806350708,-0.1399993896
-2.1327e-06,72448.0,0.5870350003,101035.078125,179904.0,275.6196899414,0.0,-1.8536987305,-3.7321014404,-0.5519104004,-0.0226898193
-2.55555e-05,385664.0,0.5870221257,101044.640625,646016.0,279.236541748,0.0,-1.5250396729,-2.6811065674,-0.1525878906,0.2141571045
-6.60263e-05,593728.0,0.5870062113,101054.859375,1001984.0,282.0405883789,0.0,-1.4703674316,-1.9876708984,0.2004547119,0.4425354004
-0.0001249667,1003200.0,0.5869903564,101072.3203125,1560704.0,284.1140441895,0.0,-1.4032287598,-1.7878265381,0.3799743652,0.5634002686
-0.0002013671,1661952.0,0.5869701505,101096.578125,2175936.0,285.650390625,0.0,-1.5558319092,-1.9439086914,0.4307098389,0.5887145996
-0.0002606474,2135744.0,0.5869909525,101059.8359375,2614784.0,286.8264160156,0.0,-1.0363769531,-1.2956085205,-0.3335266113,-0.2763824463
-0.0002678761,1987584.0,0.587231636,101065.015625,2554368.0,287.7280883789,0.0,-1.2282867432,-1.5287780762,-0.0022125244,-0.0385284424
-0.0002815742,1884480.0,0.5871208906,101086.46875,2518144.0,288.6532592773,4.2915e-06,-0.7581787109,-0.9968261719,0.5401000977,0.6118469238
-0.0002416368,1258368.0,0.5871041417,101038.453125,1940800.0,288.7800292969,2.57492e-05,-0.4880523682,-0.6712188721,-0.0440979004,0.1004333496
-0.0001785562,553472.0,0.5871046782,101025.0546875,1263360.0,289.0634155273,1.23978e-05,-0.1453704834,-0.2014770508,-0.5056304932,-0.490234375
-0.0001548515,572992.0,0.5871598125,101030.84375,1085120.0,289.0103759766,4.7684e-06,0.1499023438,0.1750793457,-0.8798980713,-1.0680084229
-0.0001259954,412032.0,0.5871461034,101038.0625,859776.0,288.8685302734,0.0,0.2440490723,0.3032989502,-1.3095092773,-1.815246582
-8.62675e-05,338880.0,0.5871148705,101080.6328125,593792.0,288.1931762695,0.0,0.0304718018,0.0850830078,-1.0613555908,-2.3649139404
-3.2688e-05,77568.0,0.5870730281,101132.3515625,195456.0,286.9293823242,0.0,-0.1338806152,-0.318939209,-1.6913909912,-2.9652557373
-6.5186e-06,1024.0,0.5870594382,101216.9296875,7936.0,285.4868164062,0.0,-0.2477416992,-0.8900604248,-1.6856079102,-3.6332244873
-6.7141e-06,0.0,0.5870552063,101279.671875,0.0,284.2913208008,0.0,-0.3765411377,-1.5476226807,-1.5480194092,-3.7360076904
-8.2331e-06,0.0,0.5870515704,101303.015625,0.0,283.4161987305,0.0,-0.558013916,-2.2209320068,-1.5323791504,-3.5443572998
-7.9612e-06,0.0,0.5870623589,101331.421875,0.0,282.6587524414,0.0,0.1955566406,-1.3499908447,-3.1356658936,-6.4651184082
-6.4815e-06,0.0,0.5870575905,101377.671875,0.0,281.635925293,0.0,-0.5315093994,-2.4430999756,-2.4426269531,-5.5252685547
-3.1462e-06,0.0,0.5870733261,101396.171875,0.0,279.7307128906,0.0,-0.9409942627,-2.7046966553,-2.4174041748,-3.5477905273
-1.8906e-06,0.0,0.5870867372,101394.609375,0.0,278.8645629883,0.0,0.8491363525,-1.3447723389,-1.9835510254,-3.6911315918
-1.1183e-06,0.0,0.5870918632,101451.890625,0.0,278.2971496582,0.0,0.6884460449,-0.3354949951,-2.5366516113,-5.8016204834
-1.772e-07,0.0,0.5870988369,101496.078125,0.0,278.1345825195,0.0,0.1436157227,-0.7200622559,-2.6862640381,-5.914855957
-9.041e-07,128.0,0.5871027708,101542.8828125,2880.0,278.2358093262,0.0,-0.2480621338,-1.0325622559,-2.344543457,-5.1672363281
-9.1412e-06,72256.0,0.587105751,101617.6328125,172416.0,278.9931945801,0.0,-0.1892089844,-0.8538970947,-2.324798584,-4.5643920898
-3.78052e-05,369344.0,0.5870760679,101685.9921875,619328.0,281.3601074219,0.0,0.0289916992,-0.3720550537,-2.1025390625,-3.5777435303
-8.11527e-05,677056.0,0.5870352387,101724.0234375,1066368.0,283.4468383789,0.0,0.0600585938,-0.0865478516,-1.9790039062,-2.7345581055
-0.0001460828,1219264.0,0.586987257,101780.765625,1682368.0,285.4871826172,0.0,0.21484375,0.1881866455,-2.0904083252,-2.7467193604
-0.000201799,1470400.0,0.5869624615,101803.09375,2040768.0,287.021270752,0.0,0.6975708008,0.8327941895,-2.1840057373,-2.8436584473
-0.0002587291,1998976.0,0.5869537592,101792.15625,2499840.0,287.8602294922,0.0,0.9945220947,1.1559295654,-1.8681945801,-2.4080657959
-0.0002722393,1649536.0,0.5869578123,101783.453125,2413312.0,288.6475830078,1.57356e-05,1.7504119873,2.1461181641,-2.3614959717,-3.0605010986
-0.0002180152,456448.0,0.5869647264,101796.546875,1621568.0,288.692565918,2.43187e-05,1.981842041,2.5155334473,-2.4309234619,-3.2382202148
